Year,Month,Province,District,Agents
2025,Fevereiro,Tete,Cidade de Tete,10116.0
2025,Março,Tete,Cidade de Tete,11414.0
2025,Abril,Tete,Cidade de Tete,11790.0
2025,Maio,Tete,Cidade de Tete,11806.0
2025,Junho,Tete,Cidade de Tete,12103.0
2025,Julho,Tete,Cidade de Tete,12162.0
2025,Agosto,Tete,Cidade de Tete,12077.0
2025,Setembro,Tete,Cidade de Tete,12276.0
2025,Outubro,Tete,Cidade de Tete,12234.0
2025,Novembro,Tete,Cidade de Tete,12156.0
2025,Dezembro,Tete,Cidade de Tete,12185.0
2025,Janeiro,Tete,Angónia,2539.0
2025,Fevereiro,Tete,Angónia,2606.0
2025,Março,Tete,Angónia,2738.0
2025,Abril,Tete,Angónia,2861.0
2025,Maio,Tete,Angónia,2872.0
2025,Junho,Tete,Angónia,3152.0
2025,Julho,Tete,Angónia,3161.0
2025,Agosto,Tete,Angónia,3319.0
2025,Setembro,Tete,Angónia,3405.0
2025,Outubro,Tete,Angónia,3541.0
2025,Novembro,Tete,Angónia,3666.0
2025,Dezembro,Tete,Angónia,3717.0
2025,Janeiro,Tete,Cahora-Bassa,1430.0
2025,Fevereiro,Tete,Cahora-Bassa,1445.0
2025,Março,Tete,Cahora-Bassa,1484.0
2025,Abril,Tete,Cahora-Bassa,1503.0
2025,Maio,Tete,Cahora-Bassa,1506.0
2025,Junho,Tete,Cahora-Bassa,1524.0
2025,Julho,Tete,Cahora-Bassa,1529.0
2025,Agosto,Tete,Cahora-Bassa,1631.0
2025,Setembro,Tete,Cahora-Bassa,1661.0
2025,Outubro,Tete,Cahora-Bassa,1681.0
2025,Novembro,Tete,Cahora-Bassa,1680.0
2025,Dezembro,Tete,Cahora-Bassa,1713.0
2025,Janeiro,Tete,Changara,886.0
2025,Fevereiro,Tete,Changara,897.0
2025,Março,Tete,Changara,939.0
2025,Abril,Tete,Changara,975.0
2025,Maio,Tete,Changara,982.0
2025,Junho,Tete,Changara,1081.0
2025,Julho,Tete,Changara,1080.0
2025,Agosto,Tete,Changara,1255.0
2025,Setembro,Tete,Changara,1294.0
2025,Outubro,Tete,Changara,1344.0
2025,Novembro,Tete,Changara,1379.0
2025,Dezembro,Tete,Changara,1407.0
2025,Janeiro,Tete,Chifunde,424.0
2025,Fevereiro,Tete,Chifunde,439.0
2025,Março,Tete,Chifunde,469.0
2025,Abril,Tete,Chifunde,467.0
2025,Maio,Tete,Chifunde,470.0
2025,Junho,Tete,Chifunde,515.0
2025,Julho,Tete,Chifunde,519.0
2025,Agosto,Tete,Chifunde,541.0
2025,Setembro,Tete,Chifunde,551.0
2025,Outubro,Tete,Chifunde,566.0
2025,Novembro,Tete,Chifunde,560.0
2025,Dezembro,Tete,Chifunde,566.0
2025,Janeiro,Tete,Chiuta,448.0
2025,Fevereiro,Tete,Chiuta,467.0
2025,Março,Tete,Chiuta,501.0
2025,Abril,Tete,Chiuta,527.0
2025,Maio,Tete,Chiuta,529.0
2025,Junho,Tete,Chiuta,570.0
2025,Julho,Tete,Chiuta,568.0
2025,Agosto,Tete,Chiuta,837.0
2025,Setembro,Tete,Chiuta,876.0
2025,Outubro,Tete,Chiuta,1034.0
2025,Novembro,Tete,Chiuta,1029.0
2025,Dezembro,Tete,Chiuta,1090.0
2025,Janeiro,Tete,Macanga,1228.0
2025,Fevereiro,Tete,Macanga,1250.0
2025,Março,Tete,Macanga,1330.0
2025,Abril,Tete,Macanga,1405.0
2025,Maio,Tete,Macanga,1411.0
2025,Junho,Tete,Macanga,1503.0
2025,Julho,Tete,Macanga,1507.0
2025,Agosto,Tete,Macanga,1600.0
2025,Setembro,Tete,Macanga,1641.0
2025,Outubro,Tete,Macanga,1693.0
2025,Novembro,Tete,Macanga,1771.0
2025,Dezembro,Tete,Macanga,1789.0
2025,Janeiro,Tete,Mágoe,433.0
2025,Fevereiro,Tete,Mágoe,446.0
2025,Março,Tete,Mágoe,470.0
2025,Abril,Tete,Mágoe,483.0
2025,Maio,Tete,Mágoe,480.0
2025,Junho,Tete,Mágoe,490.0
2025,Julho,Tete,Mágoe,491.0
2025,Agosto,Tete,Mágoe,505.0
2025,Setembro,Tete,Mágoe,524.0
2025,Outubro,Tete,Mágoe,536.0
2025,Novembro,Tete,Mágoe,547.0
2025,Dezembro,Tete,Mágoe,553.0
2025,Janeiro,Tete,Maravia,394.0
2025,Fevereiro,Tete,Maravia,405.0
2025,Março,Tete,Maravia,412.0
2025,Abril,Tete,Maravia,423.0
2025,Maio,Tete,Maravia,430.0
2025,Junho,Tete,Maravia,428.0
2025,Julho,Tete,Maravia,426.0
2025,Agosto,Tete,Maravia,448.0
2025,Setembro,Tete,Maravia,466.0
2025,Outubro,Tete,Maravia,482.0
2025,Novembro,Tete,Maravia,487.0
2025,Dezembro,Tete,Maravia,486.0
2025,Janeiro,Tete,Moatize,3014.0
2025,Fevereiro,Tete,Moatize,3084.0
2025,Março,Tete,Moatize,3247.0
2025,Abril,Tete,Moatize,3432.0
2025,Maio,Tete,Moatize,3458.0
2025,Junho,Tete,Moatize,3665.0
2025,Julho,Tete,Moatize,3670.0
2025,Agosto,Tete,Moatize,4150.0
2025,Setembro,Tete,Moatize,4328.0
2025,Outubro,Tete,Moatize,4561.0
2025,Novembro,Tete,Moatize,4686.0
2025,Dezembro,Tete,Moatize,4769.0
2025,Janeiro,Tete,Mutarara,1091.0
2025,Fevereiro,Tete,Mutarara,1113.0
2025,Março,Tete,Mutarara,1157.0
2025,Abril,Tete,Mutarara,1191.0
2025,Maio,Tete,Mutarara,1201.0
2025,Junho,Tete,Mutarara,1222.0
2025,Julho,Tete,Mutarara,1222.0
2025,Agosto,Tete,Mutarara,1360.0
2025,Setembro,Tete,Mutarara,1420.0
2025,Outubro,Tete,Mutarara,1478.0
2025,Novembro,Tete,Mutarara,1411.0
2025,Dezembro,Tete,Mutarara,1444.0
2025,Janeiro,Tete,Tsangano,540.0
2025,Fevereiro,Tete,Tsangano,550.0
2025,Março,Tete,Tsangano,567.0
2025,Abril,Tete,Tsangano,584.0
2025,Maio,Tete,Tsangano,586.0
2025,Junho,Tete,Tsangano,597.0
2025,Julho,Tete,Tsangano,595.0
2025,Agosto,Tete,Tsangano,639.0
2025,Setembro,Tete,Tsangano,668.0
2025,Outubro,Tete,Tsangano,678.0
2025,Novembro,Tete,Tsangano,715.0
2025,Dezembro,Tete,Tsangano,728.0
2025,Janeiro,Tete,Zumbo,180.0
2025,Fevereiro,Tete,Zumbo,186.0
2025,Março,Tete,Zumbo,206.0
2025,Abril,Tete,Zumbo,215.0
2025,Maio,Tete,Zumbo,217.0
2025,Junho,Tete,Zumbo,233.0
2025,Julho,Tete,Zumbo,234.0
2025,Agosto,Tete,Zumbo,233.0
2025,Setembro,Tete,Zumbo,227.0
2025,Outubro,Tete,Zumbo,224.0
2025,Novembro,Tete,Zumbo,218.0
2025,Dezembro,Tete,Zumbo,213.0
2025,Janeiro,Tete,Doa,336.0
2025,Fevereiro,Tete,Doa,352.0
2025,Março,Tete,Doa,381.0
2025,Abril,Tete,Doa,393.0
2025,Maio,Tete,Doa,393.0
2025,Junho,Tete,Doa,421.0
2025,Julho,Tete,Doa,422.0
2025,Agosto,Tete,Doa,416.0
2025,Setembro,Tete,Doa,431.0
2025,Outubro,Tete,Doa,454.0
2025,Novembro,Tete,Doa,468.0
2025,Dezembro,Tete,Doa,481.0
2025,Janeiro,Tete,Marara,329.0
2025,Fevereiro,Tete,Marara,339.0
2025,Março,Tete,Marara,356.0
2025,Abril,Tete,Marara,376.0
2025,Maio,Tete,Marara,382.0
2025,Junho,Tete,Marara,384.0
2025,Julho,Tete,Marara,386.0
2025,Agosto,Tete,Marara,428.0
2025,Setembro,Tete,Marara,432.0
2025,Outubro,Tete,Marara,701.0
2025,Novembro,Tete,Marara,459.0
2025,Dezembro,Tete,Marara,459.0
2025,Janeiro,Zambézia,Cidade de Quelimane,8846.0
2025,Fevereiro,Zambézia,Cidade de Quelimane,9103.0
2025,Março,Zambézia,Cidade de Quelimane,9912.0
2025,Abril,Zambézia,Cidade de Quelimane,10247.0
2025,Maio,Zambézia,Cidade de Quelimane,10301.0
2025,Junho,Zambézia,Cidade de Quelimane,10427.0
2025,Julho,Zambézia,Cidade de Quelimane,10450.0
2025,Agosto,Zambézia,Cidade de Quelimane,10880.0
2025,Setembro,Zambézia,Cidade de Quelimane,11151.0
2025,Outubro,Zambézia,Cidade de Quelimane,11382.0
2025,Novembro,Zambézia,Cidade de Quelimane,11619.0
2025,Dezembro,Zambézia,Cidade de Quelimane,11773.0
2025,Janeiro,Zambézia,Alto Molócuè,1659.0
2025,Fevereiro,Zambézia,Alto Molócuè,1704.0
2025,Março,Zambézia,Alto Molócuè,1794.0
2025,Abril,Zambézia,Alto Molócuè,1864.0
2025,Maio,Zambézia,Alto Molócuè,1881.0
2025,Junho,Zambézia,Alto Molócuè,2011.0
2025,Julho,Zambézia,Alto Molócuè,2013.0
2025,Agosto,Zambézia,Alto Molócuè,2075.0
2025,Setembro,Zambézia,Alto Molócuè,2143.0
2025,Outubro,Zambézia,Alto Molócuè,2233.0
2025,Novembro,Zambézia,Alto Molócuè,2324.0
2025,Dezembro,Zambézia,Alto Molócuè,2359.0
2025,Janeiro,Zambézia,Chinde,133.0
2025,Fevereiro,Zambézia,Chinde,135.0
2025,Março,Zambézia,Chinde,132.0
2025,Abril,Zambézia,Chinde,138.0
2025,Maio,Zambézia,Chinde,138.0
2025,Junho,Zambézia,Chinde,144.0
2025,Julho,Zambézia,Chinde,143.0
2025,Agosto,Zambézia,Chinde,158.0
2025,Setembro,Zambézia,Chinde,165.0
2025,Outubro,Zambézia,Chinde,171.0
2025,Novembro,Zambézia,Chinde,176.0
2025,Dezembro,Zambézia,Chinde,188.0
2025,Janeiro,Zambézia,Gurúè,2347.0
2025,Fevereiro,Zambézia,Gurúè,2378.0
2025,Março,Zambézia,Gurúè,2525.0
2025,Abril,Zambézia,Gurúè,2626.0
2025,Maio,Zambézia,Gurúè,2636.0
2025,Junho,Zambézia,Gurúè,2823.0
2025,Julho,Zambézia,Gurúè,2843.0
2025,Agosto,Zambézia,Gurúè,2956.0
2025,Setembro,Zambézia,Gurúè,3086.0
2025,Outubro,Zambézia,Gurúè,3271.0
2025,Novembro,Zambézia,Gurúè,3410.0
2025,Dezembro,Zambézia,Gurúè,3512.0
2025,Janeiro,Zambézia,Ile,940.0
2025,Fevereiro,Zambézia,Ile,967.0
2025,Março,Zambézia,Ile,1035.0
2025,Abril,Zambézia,Ile,1083.0
2025,Maio,Zambézia,Ile,1088.0
2025,Junho,Zambézia,Ile,1123.0
2025,Julho,Zambézia,Ile,1131.0
2025,Agosto,Zambézia,Ile,1203.0
2025,Setembro,Zambézia,Ile,1245.0
2025,Outubro,Zambézia,Ile,1319.0
2025,Novembro,Zambézia,Ile,1402.0
2025,Dezembro,Zambézia,Ile,1433.0
2025,Janeiro,Zambézia,Inhassunge,136.0
2025,Fevereiro,Zambézia,Inhassunge,136.0
2025,Março,Zambézia,Inhassunge,134.0
2025,Abril,Zambézia,Inhassunge,142.0
2025,Maio,Zambézia,Inhassunge,149.0
2025,Junho,Zambézia,Inhassunge,161.0
2025,Julho,Zambézia,Inhassunge,161.0
2025,Agosto,Zambézia,Inhassunge,170.0
2025,Setembro,Zambézia,Inhassunge,186.0
2025,Outubro,Zambézia,Inhassunge,188.0
2025,Novembro,Zambézia,Inhassunge,191.0
2025,Dezembro,Zambézia,Inhassunge,202.0
2025,Janeiro,Zambézia,Lugela,312.0
2025,Fevereiro,Zambézia,Lugela,311.0
2025,Março,Zambézia,Lugela,327.0
2025,Abril,Zambézia,Lugela,346.0
2025,Maio,Zambézia,Lugela,351.0
2025,Junho,Zambézia,Lugela,358.0
2025,Julho,Zambézia,Lugela,357.0
2025,Agosto,Zambézia,Lugela,367.0
2025,Setembro,Zambézia,Lugela,373.0
2025,Outubro,Zambézia,Lugela,388.0
2025,Novembro,Zambézia,Lugela,414.0
2025,Dezembro,Zambézia,Lugela,429.0
2025,Janeiro,Zambézia,Gilé,821.0
2025,Fevereiro,Zambézia,Gilé,835.0
2025,Março,Zambézia,Gilé,883.0
2025,Abril,Zambézia,Gilé,901.0
2025,Maio,Zambézia,Gilé,911.0
2025,Junho,Zambézia,Gilé,939.0
2025,Julho,Zambézia,Gilé,942.0
2025,Agosto,Zambézia,Gilé,968.0
2025,Setembro,Zambézia,Gilé,1000.0
2025,Outubro,Zambézia,Gilé,1036.0
2025,Novembro,Zambézia,Gilé,1078.0
2025,Dezembro,Zambézia,Gilé,1113.0
2025,Janeiro,Zambézia,Maganja da Costa,840.0
2025,Fevereiro,Zambézia,Maganja da Costa,849.0
2025,Março,Zambézia,Maganja da Costa,870.0
2025,Abril,Zambézia,Maganja da Costa,896.0
2025,Maio,Zambézia,Maganja da Costa,891.0
2025,Junho,Zambézia,Maganja da Costa,932.0
2025,Julho,Zambézia,Maganja da Costa,931.0
2025,Agosto,Zambézia,Maganja da Costa,953.0
2025,Setembro,Zambézia,Maganja da Costa,976.0
2025,Outubro,Zambézia,Maganja da Costa,961.0
2025,Novembro,Zambézia,Maganja da Costa,981.0
2025,Dezembro,Zambézia,Maganja da Costa,978.0
2025,Janeiro,Zambézia,Milange,2241.0
2025,Fevereiro,Zambézia,Milange,2283.0
2025,Março,Zambézia,Milange,2434.0
2025,Abril,Zambézia,Milange,2519.0
2025,Maio,Zambézia,Milange,2524.0
2025,Junho,Zambézia,Milange,2652.0
2025,Julho,Zambézia,Milange,2663.0
2025,Agosto,Zambézia,Milange,2863.0
2025,Setembro,Zambézia,Milange,3016.0
2025,Outubro,Zambézia,Milange,3201.0
2025,Novembro,Zambézia,Milange,3390.0
2025,Dezembro,Zambézia,Milange,3417.0
2025,Janeiro,Zambézia,Mocuba,4317.0
2025,Fevereiro,Zambézia,Mocuba,4430.0
2025,Março,Zambézia,Mocuba,4697.0
2025,Abril,Zambézia,Mocuba,4887.0
2025,Maio,Zambézia,Mocuba,4933.0
2025,Junho,Zambézia,Mocuba,5092.0
2025,Julho,Zambézia,Mocuba,5108.0
2025,Agosto,Zambézia,Mocuba,5457.0
2025,Setembro,Zambézia,Mocuba,5631.0
2025,Outubro,Zambézia,Mocuba,5884.0
2025,Novembro,Zambézia,Mocuba,6195.0
2025,Dezembro,Zambézia,Mocuba,6367.0
2025,Janeiro,Zambézia,Mopeia,764.0
2025,Fevereiro,Zambézia,Mopeia,769.0
2025,Março,Zambézia,Mopeia,797.0
2025,Abril,Zambézia,Mopeia,829.0
2025,Maio,Zambézia,Mopeia,819.0
2025,Junho,Zambézia,Mopeia,834.0
2025,Julho,Zambézia,Mopeia,836.0
2025,Agosto,Zambézia,Mopeia,888.0
2025,Setembro,Zambézia,Mopeia,928.0
2025,Outubro,Zambézia,Mopeia,952.0
2025,Novembro,Zambézia,Mopeia,964.0
2025,Dezembro,Zambézia,Mopeia,976.0
2025,Janeiro,Zambézia,Morrumbala,1224.0
2025,Fevereiro,Zambézia,Morrumbala,1235.0
2025,Março,Zambézia,Morrumbala,1303.0
2025,Abril,Zambézia,Morrumbala,1331.0
2025,Maio,Zambézia,Morrumbala,1332.0
2025,Junho,Zambézia,Morrumbala,1346.0
2025,Julho,Zambézia,Morrumbala,1347.0
2025,Agosto,Zambézia,Morrumbala,1381.0
2025,Setembro,Zambézia,Morrumbala,1422.0
2025,Outubro,Zambézia,Morrumbala,1386.0
2025,Novembro,Zambézia,Morrumbala,1538.0
2025,Dezembro,Zambézia,Morrumbala,1563.0
2025,Janeiro,Zambézia,Namacurra,924.0
2025,Fevereiro,Zambézia,Namacurra,959.0
2025,Março,Zambézia,Namacurra,1009.0
2025,Abril,Zambézia,Namacurra,1037.0
2025,Maio,Zambézia,Namacurra,1063.0
2025,Junho,Zambézia,Namacurra,1040.0
2025,Julho,Zambézia,Namacurra,1040.0
2025,Agosto,Zambézia,Namacurra,1086.0
2025,Setembro,Zambézia,Namacurra,1114.0
2025,Outubro,Zambézia,Namacurra,1148.0
2025,Novembro,Zambézia,Namacurra,1192.0
2025,Dezembro,Zambézia,Namacurra,1216.0
2025,Janeiro,Zambézia,Namarroi,345.0
2025,Fevereiro,Zambézia,Namarroi,342.0
2025,Março,Zambézia,Namarroi,349.0
2025,Abril,Zambézia,Namarroi,349.0
2025,Maio,Zambézia,Namarroi,349.0
2025,Junho,Zambézia,Namarroi,363.0
2025,Julho,Zambézia,Namarroi,365.0
2025,Agosto,Zambézia,Namarroi,377.0
2025,Setembro,Zambézia,Namarroi,388.0
2025,Outubro,Zambézia,Namarroi,448.0
2025,Novembro,Zambézia,Namarroi,492.0
2025,Dezembro,Zambézia,Namarroi,500.0
2025,Janeiro,Zambézia,Nicoadala,1847.0
2025,Fevereiro,Zambézia,Nicoadala,1873.0
2025,Março,Zambézia,Nicoadala,1960.0
2025,Abril,Zambézia,Nicoadala,1977.0
2025,Maio,Zambézia,Nicoadala,2010.0
2025,Junho,Zambézia,Nicoadala,2056.0
2025,Julho,Zambézia,Nicoadala,2065.0
2025,Agosto,Zambézia,Nicoadala,2196.0
2025,Setembro,Zambézia,Nicoadala,2240.0
2025,Outubro,Zambézia,Nicoadala,2308.0
2025,Novembro,Zambézia,Nicoadala,2402.0
2025,Dezembro,Zambézia,Nicoadala,2447.0
2025,Janeiro,Zambézia,Pebane,1097.0
2025,Fevereiro,Zambézia,Pebane,1139.0
2025,Março,Zambézia,Pebane,1227.0
2025,Abril,Zambézia,Pebane,1282.0
2025,Maio,Zambézia,Pebane,1286.0
2025,Junho,Zambézia,Pebane,1321.0
2025,Julho,Zambézia,Pebane,1324.0
2025,Agosto,Zambézia,Pebane,1359.0
2025,Setembro,Zambézia,Pebane,1393.0
2025,Outubro,Zambézia,Pebane,1459.0
2025,Novembro,Zambézia,Pebane,1527.0
2025,Dezembro,Zambézia,Pebane,1565.0
2025,Janeiro,Zambézia,Molumbo,711.0
2025,Fevereiro,Zambézia,Molumbo,718.0
2025,Março,Zambézia,Molumbo,767.0
2025,Abril,Zambézia,Molumbo,810.0
2025,Maio,Zambézia,Molumbo,815.0
2025,Junho,Zambézia,Molumbo,979.0
2025,Julho,Zambézia,Molumbo,985.0
2025,Agosto,Zambézia,Molumbo,1026.0
2025,Setembro,Zambézia,Molumbo,1055.0
2025,Outubro,Zambézia,Molumbo,1099.0
2025,Novembro,Zambézia,Molumbo,1153.0
2025,Dezembro,Zambézia,Molumbo,1171.0
2025,Janeiro,Zambézia,Mocubela,94.0
2025,Fevereiro,Zambézia,Mocubela,95.0
2025,Março,Zambézia,Mocubela,96.0
2025,Abril,Zambézia,Mocubela,102.0
2025,Maio,Zambézia,Mocubela,102.0
2025,Junho,Zambézia,Mocubela,100.0
2025,Julho,Zambézia,Mocubela,100.0
2025,Agosto,Zambézia,Mocubela,95.0
2025,Setembro,Zambézia,Mocubela,108.0
2025,Outubro,Zambézia,Mocubela,111.0
2025,Novembro,Zambézia,Mocubela,112.0
2025,Dezembro,Zambézia,Mocubela,104.0
2025,Janeiro,Zambézia,Mulevala,461.0
2025,Fevereiro,Zambézia,Mulevala,470.0
2025,Março,Zambézia,Mulevala,495.0
2025,Abril,Zambézia,Mulevala,523.0
2025,Maio,Zambézia,Mulevala,520.0
2025,Junho,Zambézia,Mulevala,524.0
2025,Julho,Zambézia,Mulevala,525.0
2025,Agosto,Zambézia,Mulevala,512.0
2025,Setembro,Zambézia,Mulevala,520.0
2025,Outubro,Zambézia,Mulevala,510.0
2025,Novembro,Zambézia,Mulevala,537.0
2025,Dezembro,Zambézia,Mulevala,544.0
2025,Janeiro,Zambézia,Luabo,121.0
2025,Fevereiro,Zambézia,Luabo,123.0
2025,Março,Zambézia,Luabo,122.0
2025,Abril,Zambézia,Luabo,118.0
2025,Maio,Zambézia,Luabo,117.0
2025,Junho,Zambézia,Luabo,114.0
2025,Julho,Zambézia,Luabo,114.0
2025,Agosto,Zambézia,Luabo,106.0
2025,Setembro,Zambézia,Luabo,113.0
2025,Outubro,Zambézia,Luabo,114.0
2025,Novembro,Zambézia,Luabo,115.0
2025,Dezembro,Zambézia,Luabo,116.0
2025,Janeiro,Zambézia,Derre,76.0
2025,Fevereiro,Zambézia,Derre,73.0
2025,Março,Zambézia,Derre,70.0
2025,Abril,Zambézia,Derre,74.0
2025,Maio,Zambézia,Derre,75.0
2025,Junho,Zambézia,Derre,72.0
2025,Julho,Zambézia,Derre,74.0
2025,Agosto,Zambézia,Derre,71.0
2025,Setembro,Zambézia,Derre,78.0
2025,Outubro,Zambézia,Derre,77.0
2025,Novembro,Zambézia,Derre,71.0
2025,Dezembro,Zambézia,Derre,69.0
2025,Janeiro,Nampula,Cidade de Nampula,23804.0
2025,Fevereiro,Nampula,Cidade de Nampula,23858.0
2025,Março,Nampula,Cidade de Nampula,26837.0
2025,Abril,Nampula,Cidade de Nampula,27428.0
2025,Maio,Nampula,Cidade de Nampula,27388.0
2025,Junho,Nampula,Cidade de Nampula,28485.0
2025,Julho,Nampula,Cidade de Nampula,28661.0
2025,Agosto,Nampula,Cidade de Nampula,26908.0
2025,Setembro,Nampula,Cidade de Nampula,27306.0
2025,Outubro,Nampula,Cidade de Nampula,27913.0
2025,Novembro,Nampula,Cidade de Nampula,28687.0
2025,Dezembro,Nampula,Cidade de Nampula,29198.0
2025,Janeiro,Nampula,Cidade de Nacala-Porto,6059.0
2025,Fevereiro,Nampula,Cidade de Nacala-Porto,6152.0
2025,Março,Nampula,Cidade de Nacala-Porto,7078.0
2025,Abril,Nampula,Cidade de Nacala-Porto,7268.0
2025,Maio,Nampula,Cidade de Nacala-Porto,7268.0
2025,Junho,Nampula,Cidade de Nacala-Porto,7584.0
2025,Julho,Nampula,Cidade de Nacala-Porto,7599.0
2025,Agosto,Nampula,Cidade de Nacala-Porto,7511.0
2025,Setembro,Nampula,Cidade de Nacala-Porto,7528.0
2025,Outubro,Nampula,Cidade de Nacala-Porto,7872.0
2025,Novembro,Nampula,Cidade de Nacala-Porto,8214.0
2025,Dezembro,Nampula,Cidade de Nacala-Porto,8488.0
2025,Janeiro,Nampula,Angoche,2854.0
2025,Fevereiro,Nampula,Angoche,2889.0
2025,Março,Nampula,Angoche,2988.0
2025,Abril,Nampula,Angoche,3026.0
2025,Maio,Nampula,Angoche,3035.0
2025,Junho,Nampula,Angoche,3188.0
2025,Julho,Nampula,Angoche,3194.0
2025,Agosto,Nampula,Angoche,3348.0
2025,Setembro,Nampula,Angoche,3442.0
2025,Outubro,Nampula,Angoche,3519.0
2025,Novembro,Nampula,Angoche,3630.0
2025,Dezembro,Nampula,Angoche,3711.0
2025,Janeiro,Nampula,Ilha de Moçambique,669.0
2025,Fevereiro,Nampula,Ilha de Moçambique,671.0
2025,Março,Nampula,Ilha de Moçambique,687.0
2025,Abril,Nampula,Ilha de Moçambique,719.0
2025,Maio,Nampula,Ilha de Moçambique,721.0
2025,Junho,Nampula,Ilha de Moçambique,750.0
2025,Julho,Nampula,Ilha de Moçambique,751.0
2025,Agosto,Nampula,Ilha de Moçambique,728.0
2025,Setembro,Nampula,Ilha de Moçambique,738.0
2025,Outubro,Nampula,Ilha de Moçambique,749.0
2025,Novembro,Nampula,Ilha de Moçambique,754.0
2025,Dezembro,Nampula,Ilha de Moçambique,755.0
2025,Janeiro,Nampula,Lalaua,310.0
2025,Fevereiro,Nampula,Lalaua,314.0
2025,Março,Nampula,Lalaua,322.0
2025,Abril,Nampula,Lalaua,324.0
2025,Maio,Nampula,Lalaua,337.0
2025,Junho,Nampula,Lalaua,339.0
2025,Julho,Nampula,Lalaua,340.0
2025,Agosto,Nampula,Lalaua,344.0
2025,Setembro,Nampula,Lalaua,355.0
2025,Outubro,Nampula,Lalaua,366.0
2025,Novembro,Nampula,Lalaua,373.0
2025,Dezembro,Nampula,Lalaua,372.0
2025,Janeiro,Nampula,Malema,1347.0
2025,Fevereiro,Nampula,Malema,1349.0
2025,Março,Nampula,Malema,1364.0
2025,Abril,Nampula,Malema,1375.0
2025,Maio,Nampula,Malema,1382.0
2025,Junho,Nampula,Malema,1392.0
2025,Julho,Nampula,Malema,1394.0
2025,Agosto,Nampula,Malema,1446.0
2025,Setembro,Nampula,Malema,1476.0
2025,Outubro,Nampula,Malema,1519.0
2025,Novembro,Nampula,Malema,1596.0
2025,Dezembro,Nampula,Malema,1631.0
2025,Janeiro,Nampula,Meconta (Namialo),2975.0
2025,Fevereiro,Nampula,Meconta (Namialo),2973.0
2025,Março,Nampula,Meconta (Namialo),2974.0
2025,Abril,Nampula,Meconta (Namialo),3008.0
2025,Maio,Nampula,Meconta (Namialo),2994.0
2025,Junho,Nampula,Meconta (Namialo),3151.0
2025,Julho,Nampula,Meconta (Namialo),3159.0
2025,Agosto,Nampula,Meconta (Namialo),4374.0
2025,Setembro,Nampula,Meconta (Namialo),4488.0
2025,Outubro,Nampula,Meconta (Namialo),4715.0
2025,Novembro,Nampula,Meconta (Namialo),4805.0
2025,Dezembro,Nampula,Meconta (Namialo),4932.0
2025,Janeiro,Nampula,Mecuburi,526.0
2025,Fevereiro,Nampula,Mecuburi,531.0
2025,Março,Nampula,Mecuburi,549.0
2025,Abril,Nampula,Mecuburi,559.0
2025,Maio,Nampula,Mecuburi,555.0
2025,Junho,Nampula,Mecuburi,672.0
2025,Julho,Nampula,Mecuburi,677.0
2025,Agosto,Nampula,Mecuburi,908.0
2025,Setembro,Nampula,Mecuburi,935.0
2025,Outubro,Nampula,Mecuburi,919.0
2025,Novembro,Nampula,Mecuburi,997.0
2025,Dezembro,Nampula,Mecuburi,1031.0
2025,Janeiro,Nampula,Memba,749.0
2025,Fevereiro,Nampula,Memba,749.0
2025,Março,Nampula,Memba,743.0
2025,Abril,Nampula,Memba,781.0
2025,Maio,Nampula,Memba,796.0
2025,Junho,Nampula,Memba,836.0
2025,Julho,Nampula,Memba,834.0
2025,Agosto,Nampula,Memba,1122.0
2025,Setembro,Nampula,Memba,1154.0
2025,Outubro,Nampula,Memba,1099.0
2025,Novembro,Nampula,Memba,1194.0
2025,Dezembro,Nampula,Memba,1229.0
2025,Janeiro,Nampula,Mogincual,856.0
2025,Fevereiro,Nampula,Mogincual,867.0
2025,Março,Nampula,Mogincual,957.0
2025,Abril,Nampula,Mogincual,988.0
2025,Maio,Nampula,Mogincual,981.0
2025,Junho,Nampula,Mogincual,1021.0
2025,Julho,Nampula,Mogincual,1022.0
2025,Agosto,Nampula,Mogincual,979.0
2025,Setembro,Nampula,Mogincual,1004.0
2025,Outubro,Nampula,Mogincual,983.0
2025,Novembro,Nampula,Mogincual,991.0
2025,Dezembro,Nampula,Mogincual,1014.0
2025,Janeiro,Nampula,Mogovolas,1459.0
2025,Fevereiro,Nampula,Mogovolas,1470.0
2025,Março,Nampula,Mogovolas,1512.0
2025,Abril,Nampula,Mogovolas,1554.0
2025,Maio,Nampula,Mogovolas,1548.0
2025,Junho,Nampula,Mogovolas,1641.0
2025,Julho,Nampula,Mogovolas,1645.0
2025,Agosto,Nampula,Mogovolas,1832.0
2025,Setembro,Nampula,Mogovolas,1885.0
2025,Outubro,Nampula,Mogovolas,1928.0
2025,Novembro,Nampula,Mogovolas,2038.0
2025,Dezembro,Nampula,Mogovolas,2098.0
2025,Janeiro,Nampula,Moma,1941.0
2025,Fevereiro,Nampula,Moma,1942.0
2025,Março,Nampula,Moma,1959.0
2025,Abril,Nampula,Moma,1987.0
2025,Maio,Nampula,Moma,1988.0
2025,Junho,Nampula,Moma,2060.0
2025,Julho,Nampula,Moma,2062.0
2025,Agosto,Nampula,Moma,2202.0
2025,Setembro,Nampula,Moma,2260.0
2025,Outubro,Nampula,Moma,2210.0
2025,Novembro,Nampula,Moma,2280.0
2025,Dezembro,Nampula,Moma,2334.0
