Year,Month,Province,District,Transaction_Type,Volume,Value
2023,Janeiro,Província de Maputo,Cidade de Maputo,Depósitos,4227546.0,4236412517.67
2023,Fevereiro,Província de Maputo,Cidade de Maputo,Depósitos,4320556.0,4542685835.35
2023,Março,Província de Maputo,Cidade de Maputo,Depósitos,5073832.0,5320398970.139999
2023,Abril,Província de Maputo,Cidade de Maputo,Depósitos,4979650.0,5008908987.34
2023,Maio,Província de Maputo,Cidade de Maputo,Depósitos,5254747.0,5368651403.13
2023,Junho,Província de Maputo,Cidade de Maputo,Depósitos,5072428.0,5262988244.72
2023,Julho,Província de Maputo,Cidade de Maputo,Depósitos,5488758.0,5714362551.03
2023,Agosto,Província de Maputo,Cidade de Maputo,Depósitos,6075842.0,6166669242.059999
2023,Setembro,Província de Maputo,Cidade de Maputo,Depósitos,6008002.0,6250067068.23
2023,Outubro,Província de Maputo,Cidade de Maputo,Depósitos,5636627.0,5910089389.04
2023,Novembro,Província de Maputo,Cidade de Maputo,Depósitos,7622435.0,7867795298.52
2023,Dezembro,Província de Maputo,Cidade de Maputo,Depósitos,6455796.0,7835124855.129999
2023,Janeiro,Província de Maputo,Cidade da Matola,Depósitos,3491970.0,2746149496.6
2023,Fevereiro,Província de Maputo,Cidade da Matola,Depósitos,3409269.0,2725082086.48
2023,Março,Província de Maputo,Cidade da Matola,Depósitos,3942882.0,3131920736.63
2023,Abril,Província de Maputo,Cidade da Matola,Depósitos,3939018.0,3097832153.26
2023,Maio,Província de Maputo,Cidade da Matola,Depósitos,4165811.0,3319522712.29
2023,Junho,Província de Maputo,Cidade da Matola,Depósitos,3993215.0,3207759170.77
2023,Julho,Província de Maputo,Cidade da Matola,Depósitos,4462921.0,3610269564.67
2023,Agosto,Província de Maputo,Cidade da Matola,Depósitos,4866485.0,3944539758.71
2023,Setembro,Província de Maputo,Cidade da Matola,Depósitos,4861333.0,4037989131.64
2023,Outubro,Província de Maputo,Cidade da Matola,Depósitos,4762601.0,3968088224.14
2023,Novembro,Província de Maputo,Cidade da Matola,Depósitos,6364448.0,5398861550.23
2023,Dezembro,Província de Maputo,Cidade da Matola,Depósitos,5356544.0,5297539127.8
2023,Janeiro,Província de Maputo,Boane,Depósitos,491695.0,418141167.47
2023,Fevereiro,Província de Maputo,Boane,Depósitos,466295.0,403090122.25
2023,Março,Província de Maputo,Boane,Depósitos,566258.0,477569123.41
2023,Abril,Província de Maputo,Boane,Depósitos,600507.0,502447499.88
2023,Maio,Província de Maputo,Boane,Depósitos,629860.0,511019671.72
2023,Junho,Província de Maputo,Boane,Depósitos,616606.0,529719745.15
2023,Julho,Província de Maputo,Boane,Depósitos,682996.0,580567615.26
2023,Agosto,Província de Maputo,Boane,Depósitos,758309.0,641902545.06
2023,Setembro,Província de Maputo,Boane,Depósitos,756812.0,657877833.3299999
2023,Outubro,Província de Maputo,Boane,Depósitos,763385.0,666294310.22
2023,Novembro,Província de Maputo,Boane,Depósitos,997433.0,883863884.86
2023,Dezembro,Província de Maputo,Boane,Depósitos,880994.0,924516296.06
2023,Janeiro,Província de Maputo,Magude,Depósitos,55480.0,49155649.27
2023,Fevereiro,Província de Maputo,Magude,Depósitos,52766.0,43350104.79
2023,Março,Província de Maputo,Magude,Depósitos,66115.0,57635748.58
2023,Abril,Província de Maputo,Magude,Depósitos,68100.0,56069358.870000005
2023,Maio,Província de Maputo,Magude,Depósitos,72400.0,61276810.91
2023,Junho,Província de Maputo,Magude,Depósitos,71856.0,67416596.75
2023,Julho,Província de Maputo,Magude,Depósitos,76718.0,68969803.34
2023,Agosto,Província de Maputo,Magude,Depósitos,83733.0,73415414.97999999
2023,Setembro,Província de Maputo,Magude,Depósitos,83049.0,75561974.46000001
2023,Outubro,Província de Maputo,Magude,Depósitos,85149.0,74657295.5
2023,Novembro,Província de Maputo,Magude,Depósitos,114057.0,98164689.42
2023,Dezembro,Província de Maputo,Magude,Depósitos,93200.0,98658657.08
2023,Janeiro,Província de Maputo,Manhiça,Depósitos,301817.0,197008369.55
2023,Fevereiro,Província de Maputo,Manhiça,Depósitos,286585.0,190177708.29
2023,Março,Província de Maputo,Manhiça,Depósitos,330075.0,213692077.03
2023,Abril,Província de Maputo,Manhiça,Depósitos,335690.0,211164365.28
2023,Maio,Província de Maputo,Manhiça,Depósitos,357999.0,229327761.38
2023,Junho,Província de Maputo,Manhiça,Depósitos,334106.0,227459998.43
2023,Julho,Província de Maputo,Manhiça,Depósitos,372502.0,256789699.1
2023,Agosto,Província de Maputo,Manhiça,Depósitos,404494.0,268981326.56
2023,Setembro,Província de Maputo,Manhiça,Depósitos,405161.0,274881025.85
2023,Outubro,Província de Maputo,Manhiça,Depósitos,400512.0,274438633.94
2023,Novembro,Província de Maputo,Manhiça,Depósitos,503520.0,332163106.32
2023,Dezembro,Província de Maputo,Manhiça,Depósitos,449876.0,351333263.6
2023,Janeiro,Província de Maputo,Marracuene,Depósitos,593091.0,481746701.21
2023,Fevereiro,Província de Maputo,Marracuene,Depósitos,569223.0,471998858.01
2023,Março,Província de Maputo,Marracuene,Depósitos,672181.0,575043185.44
2023,Abril,Província de Maputo,Marracuene,Depósitos,807677.0,674466825.45
2023,Maio,Província de Maputo,Marracuene,Depósitos,868348.0,699670583.89
2023,Junho,Província de Maputo,Marracuene,Depósitos,843370.0,725471627.3399999
2023,Julho,Província de Maputo,Marracuene,Depósitos,946325.0,798935135.5899999
2023,Agosto,Província de Maputo,Marracuene,Depósitos,1025570.0,848167449.0799999
2023,Setembro,Província de Maputo,Marracuene,Depósitos,1039483.0,890161572.78
2023,Outubro,Província de Maputo,Marracuene,Depósitos,1024103.0,966671813.46
2023,Novembro,Província de Maputo,Marracuene,Depósitos,1338117.0,1294840619.4099998
2023,Dezembro,Província de Maputo,Marracuene,Depósitos,1158546.0,1301322691.36
2023,Janeiro,Província de Maputo,Matutuíne,Depósitos,80559.0,70493603.22
2023,Fevereiro,Província de Maputo,Matutuíne,Depósitos,77138.0,59272259.66
2023,Março,Província de Maputo,Matutuíne,Depósitos,93245.0,71028575.17
2023,Abril,Província de Maputo,Matutuíne,Depósitos,98341.0,78992058.13
2023,Maio,Província de Maputo,Matutuíne,Depósitos,100006.0,77594705.46000001
2023,Junho,Província de Maputo,Matutuíne,Depósitos,97025.0,78068801.35
2023,Julho,Província de Maputo,Matutuíne,Depósitos,107569.0,86622812.84
2023,Agosto,Província de Maputo,Matutuíne,Depósitos,122642.0,94645024.95
2023,Setembro,Província de Maputo,Matutuíne,Depósitos,121668.0,97137871.37
2023,Outubro,Província de Maputo,Matutuíne,Depósitos,122119.0,95773221.21
2023,Novembro,Província de Maputo,Matutuíne,Depósitos,169422.0,133612587.13
2023,Dezembro,Província de Maputo,Matutuíne,Depósitos,148988.0,147517491.13
2023,Janeiro,Província de Maputo,Namaacha,Depósitos,47091.0,42723682.75
2023,Fevereiro,Província de Maputo,Namaacha,Depósitos,41805.0,47249290.3
2023,Março,Província de Maputo,Namaacha,Depósitos,51020.0,51148921.23
2023,Abril,Província de Maputo,Namaacha,Depósitos,52805.0,55282568.86
2023,Maio,Província de Maputo,Namaacha,Depósitos,56131.0,56128947.75
2023,Junho,Província de Maputo,Namaacha,Depósitos,57922.0,61128813.86
2023,Julho,Província de Maputo,Namaacha,Depósitos,60927.0,61563416.97
2023,Agosto,Província de Maputo,Namaacha,Depósitos,63811.0,64873243.53
2023,Setembro,Província de Maputo,Namaacha,Depósitos,64164.0,66623285.89
2023,Outubro,Província de Maputo,Namaacha,Depósitos,62182.0,62171016.69
2023,Novembro,Província de Maputo,Namaacha,Depósitos,82755.0,78710740.46000001
2023,Dezembro,Província de Maputo,Namaacha,Depósitos,69957.0,78035035.11
2023,Janeiro,Província de Maputo,Moamba,Depósitos,185203.0,258665720.64
2023,Fevereiro,Província de Maputo,Moamba,Depósitos,184082.0,276393863.68
2023,Março,Província de Maputo,Moamba,Depósitos,220025.0,339623114.24
2023,Abril,Província de Maputo,Moamba,Depósitos,220381.0,326299134.28
2023,Maio,Província de Maputo,Moamba,Depósitos,230787.0,342563117.86
2023,Junho,Província de Maputo,Moamba,Depósitos,220799.0,336784211.47
2023,Julho,Província de Maputo,Moamba,Depósitos,242340.0,353687626.35
2023,Agosto,Província de Maputo,Moamba,Depósitos,268856.0,389825027.52
2023,Setembro,Província de Maputo,Moamba,Depósitos,269565.0,393112220.67
2023,Outubro,Província de Maputo,Moamba,Depósitos,270058.0,448613058.98
2023,Novembro,Província de Maputo,Moamba,Depósitos,360087.0,566938993.12
2023,Dezembro,Província de Maputo,Moamba,Depósitos,302352.0,450737923.9
2023,Janeiro,Gaza,Cidade de Xai-Xai,Depósitos,412038.0,376785358.95
2023,Fevereiro,Gaza,Cidade de Xai-Xai,Depósitos,406138.0,368675394.14
2023,Março,Gaza,Cidade de Xai-Xai,Depósitos,477794.0,414836734.28
2023,Abril,Gaza,Cidade de Xai-Xai,Depósitos,473190.0,388208766.41
2023,Maio,Gaza,Cidade de Xai-Xai,Depósitos,504217.0,410853332.15
2023,Junho,Gaza,Cidade de Xai-Xai,Depósitos,479097.0,408526669.18
2023,Julho,Gaza,Cidade de Xai-Xai,Depósitos,529004.0,441593505.21
2023,Agosto,Gaza,Cidade de Xai-Xai,Depósitos,588772.0,478994156.79
2023,Setembro,Gaza,Cidade de Xai-Xai,Depósitos,576921.0,448725678.71
2023,Outubro,Gaza,Cidade de Xai-Xai,Depósitos,567879.0,446436037.83
2023,Novembro,Gaza,Cidade de Xai-Xai,Depósitos,789113.0,633859880.98
2023,Dezembro,Gaza,Cidade de Xai-Xai,Depósitos,672441.0,657133001.87
2023,Janeiro,Gaza,Bilene-Macia,Depósitos,256518.0,218203536.93
2023,Fevereiro,Gaza,Bilene-Macia,Depósitos,232965.0,206975098.46
2023,Março,Gaza,Bilene-Macia,Depósitos,265957.0,244262418.33
2023,Abril,Gaza,Bilene-Macia,Depósitos,268850.0,236916180.35
2023,Maio,Gaza,Bilene-Macia,Depósitos,276770.0,242580582.14
2023,Junho,Gaza,Bilene-Macia,Depósitos,268079.0,250665860.15
2023,Julho,Gaza,Bilene-Macia,Depósitos,292816.0,272992740.21
2023,Agosto,Gaza,Bilene-Macia,Depósitos,320366.0,265995329.51
2023,Setembro,Gaza,Bilene-Macia,Depósitos,313191.0,267507249.61
2023,Outubro,Gaza,Bilene-Macia,Depósitos,312729.0,280028594.90999997
2023,Novembro,Gaza,Bilene-Macia,Depósitos,417793.0,354379233.53
2023,Dezembro,Gaza,Bilene-Macia,Depósitos,385053.0,376898999.07
2023,Janeiro,Gaza,Chibuto,Depósitos,138362.0,124980550.11
2023,Fevereiro,Gaza,Chibuto,Depósitos,128177.0,118973855.09
2023,Março,Gaza,Chibuto,Depósitos,146800.0,135523278.57
2023,Abril,Gaza,Chibuto,Depósitos,150804.0,133137787.43
2023,Maio,Gaza,Chibuto,Depósitos,161248.0,141564053.71
2023,Junho,Gaza,Chibuto,Depósitos,156774.0,148367327.56
2023,Julho,Gaza,Chibuto,Depósitos,167235.0,154502503.54
2023,Agosto,Gaza,Chibuto,Depósitos,190680.0,166973486.15
2023,Setembro,Gaza,Chibuto,Depósitos,186546.0,158792673.28
2023,Outubro,Gaza,Chibuto,Depósitos,195750.0,181418019.49
2023,Novembro,Gaza,Chibuto,Depósitos,264730.0,235786997.36
2023,Dezembro,Gaza,Chibuto,Depósitos,237437.0,241221696.66
2023,Janeiro,Gaza,Chicualacuala,Depósitos,24933.0,20602088.06
2023,Fevereiro,Gaza,Chicualacuala,Depósitos,25176.0,21045261.19
2023,Março,Gaza,Chicualacuala,Depósitos,28214.0,24111502.63
2023,Abril,Gaza,Chicualacuala,Depósitos,30932.0,23052714.59
2023,Maio,Gaza,Chicualacuala,Depósitos,33602.0,24598724.38
2023,Junho,Gaza,Chicualacuala,Depósitos,31641.0,23502630.72
2023,Julho,Gaza,Chicualacuala,Depósitos,36447.0,26541149.62
2023,Agosto,Gaza,Chicualacuala,Depósitos,40104.0,29585562.48
2023,Setembro,Gaza,Chicualacuala,Depósitos,39472.0,24498599.29
2023,Outubro,Gaza,Chicualacuala,Depósitos,39563.0,24937176.62
2023,Novembro,Gaza,Chicualacuala,Depósitos,55902.0,40706727.92
2023,Dezembro,Gaza,Chicualacuala,Depósitos,45081.0,39004110.02
2023,Janeiro,Gaza,Chigubo,Depósitos,7106.0,6947284.23
2023,Fevereiro,Gaza,Chigubo,Depósitos,8310.0,7078484.17
2023,Março,Gaza,Chigubo,Depósitos,8556.0,6489300.86
2023,Abril,Gaza,Chigubo,Depósitos,9097.0,7434521.24
2023,Maio,Gaza,Chigubo,Depósitos,9796.0,8581436.57
2023,Junho,Gaza,Chigubo,Depósitos,9439.0,8349985.49
2023,Julho,Gaza,Chigubo,Depósitos,11829.0,10578144.4
2023,Agosto,Gaza,Chigubo,Depósitos,12707.0,11326065.47
2023,Setembro,Gaza,Chigubo,Depósitos,13021.0,10266392.4
2023,Outubro,Gaza,Chigubo,Depósitos,12944.0,10467996.56
2023,Novembro,Gaza,Chigubo,Depósitos,19178.0,16653110.82
2023,Dezembro,Gaza,Chigubo,Depósitos,14909.0,17117991.93
2023,Janeiro,Gaza,Chókwè,Depósitos,221934.0,198634241.48
2023,Fevereiro,Gaza,Chókwè,Depósitos,215406.0,184823233.81
2023,Março,Gaza,Chókwè,Depósitos,252984.0,214149886.38
2023,Abril,Gaza,Chókwè,Depósitos,267905.0,220945314.95
2023,Maio,Gaza,Chókwè,Depósitos,282859.0,230621993.94
2023,Junho,Gaza,Chókwè,Depósitos,272434.0,238948502.28
2023,Julho,Gaza,Chókwè,Depósitos,300312.0,258914615.32
2023,Agosto,Gaza,Chókwè,Depósitos,334232.0,283413455.11
2023,Setembro,Gaza,Chókwè,Depósitos,326601.0,270173977.2
2023,Outubro,Gaza,Chókwè,Depósitos,328023.0,264251902.68
2023,Novembro,Gaza,Chókwè,Depósitos,457203.0,373518042.35
2023,Dezembro,Gaza,Chókwè,Depósitos,390913.0,362636762.71
2023,Janeiro,Gaza,Guijá,Depósitos,33346.0,26981892.45
2023,Fevereiro,Gaza,Guijá,Depósitos,35013.0,30971756.78
2023,Março,Gaza,Guijá,Depósitos,41182.0,37550200.58
2023,Abril,Gaza,Guijá,Depósitos,42170.0,37115812.45
2023,Maio,Gaza,Guijá,Depósitos,46695.0,41122160.44
2023,Junho,Gaza,Guijá,Depósitos,44957.0,38868205.66
2023,Julho,Gaza,Guijá,Depósitos,51867.0,47366865.59
2023,Agosto,Gaza,Guijá,Depósitos,55991.0,47125283.93
2023,Setembro,Gaza,Guijá,Depósitos,55409.0,48484026.56
2023,Outubro,Gaza,Guijá,Depósitos,59333.0,50471550.57
2023,Novembro,Gaza,Guijá,Depósitos,82739.0,70666830.02000001
2023,Dezembro,Gaza,Guijá,Depósitos,68569.0,64608338.77
2023,Janeiro,Gaza,Mabalane,Depósitos,27547.0,21066485.28
2023,Fevereiro,Gaza,Mabalane,Depósitos,28464.0,21595361.9
2023,Março,Gaza,Mabalane,Depósitos,31904.0,22206856.61
2023,Abril,Gaza,Mabalane,Depósitos,33830.0,23061952.36
2023,Maio,Gaza,Mabalane,Depósitos,35080.0,25551296.28
2023,Junho,Gaza,Mabalane,Depósitos,32637.0,26799027.06
2023,Julho,Gaza,Mabalane,Depósitos,38850.0,29174484.76
2023,Agosto,Gaza,Mabalane,Depósitos,45969.0,34323533.64
2023,Setembro,Gaza,Mabalane,Depósitos,44365.0,29689901.17
2023,Outubro,Gaza,Mabalane,Depósitos,46661.0,31149958.04
2023,Novembro,Gaza,Mabalane,Depósitos,67327.0,45917540.95
2023,Dezembro,Gaza,Mabalane,Depósitos,53153.0,42226514.72
2023,Janeiro,Gaza,Manjacaze,Depósitos,116836.0,76074319.4
2023,Fevereiro,Gaza,Manjacaze,Depósitos,105426.0,87475188.39
2023,Março,Gaza,Manjacaze,Depósitos,117050.0,77882103.87
2023,Abril,Gaza,Manjacaze,Depósitos,116758.0,76997781.13
2023,Maio,Gaza,Manjacaze,Depósitos,126187.0,81602998.4
2023,Junho,Gaza,Manjacaze,Depósitos,123061.0,84421946.58
2023,Julho,Gaza,Manjacaze,Depósitos,136885.0,89627926.63
2023,Agosto,Gaza,Manjacaze,Depósitos,151721.0,94085636.04
2023,Setembro,Gaza,Manjacaze,Depósitos,142282.0,82669186.07
2023,Outubro,Gaza,Manjacaze,Depósitos,144553.0,85725088.38
2023,Novembro,Gaza,Manjacaze,Depósitos,203899.0,124644844.67
2023,Dezembro,Gaza,Manjacaze,Depósitos,178220.0,132128692.7
2023,Janeiro,Gaza,Massangena,Depósitos,7960.0,9435820.4
2023,Fevereiro,Gaza,Massangena,Depósitos,9509.0,10741294.26
2023,Março,Gaza,Massangena,Depósitos,10791.0,9557187.58
2023,Abril,Gaza,Massangena,Depósitos,11370.0,8021181.92
2023,Maio,Gaza,Massangena,Depósitos,11098.0,9599774.04
2023,Junho,Gaza,Massangena,Depósitos,10580.0,10262269.87
2023,Julho,Gaza,Massangena,Depósitos,12687.0,11684361.49
2023,Agosto,Gaza,Massangena,Depósitos,14264.0,13939060.31
2023,Setembro,Gaza,Massangena,Depósitos,14450.0,11777373.75
2023,Outubro,Gaza,Massangena,Depósitos,13802.0,10620696.46
2023,Novembro,Gaza,Massangena,Depósitos,20626.0,20278909.54
2023,Dezembro,Gaza,Massangena,Depósitos,17223.0,21832608.58
2023,Janeiro,Gaza,Massingir,Depósitos,18673.0,20662123.81
2023,Fevereiro,Gaza,Massingir,Depósitos,20780.0,25031712.1
2023,Março,Gaza,Massingir,Depósitos,25271.0,26876191.12
2023,Abril,Gaza,Massingir,Depósitos,26259.0,24737598.15
2023,Maio,Gaza,Massingir,Depósitos,27078.0,25228995.49
2023,Junho,Gaza,Massingir,Depósitos,24961.0,22153341.32
2023,Julho,Gaza,Massingir,Depósitos,28665.0,26061021.98
2023,Agosto,Gaza,Massingir,Depósitos,32879.0,29682135.99
2023,Setembro,Gaza,Massingir,Depósitos,33500.0,28345732.76
2023,Outubro,Gaza,Massingir,Depósitos,34229.0,30506458.35
2023,Novembro,Gaza,Massingir,Depósitos,50099.0,51256499.11
2023,Dezembro,Gaza,Massingir,Depósitos,40990.0,51710061.2
2023,Janeiro,Gaza,Chonguene,Depósitos,103066.0,70883875.18
2023,Fevereiro,Gaza,Chonguene,Depósitos,93022.0,66130761.49
2023,Março,Gaza,Chonguene,Depósitos,108798.0,75516999.09
2023,Abril,Gaza,Chonguene,Depósitos,121684.0,89112933.44
2023,Maio,Gaza,Chonguene,Depósitos,126084.0,83441177.2
2023,Junho,Gaza,Chonguene,Depósitos,119442.0,88222050.66
2023,Julho,Gaza,Chonguene,Depósitos,132785.0,94966111.43
2023,Agosto,Gaza,Chonguene,Depósitos,156449.0,105615063.64
2023,Setembro,Gaza,Chonguene,Depósitos,156316.0,102998176.9
2023,Outubro,Gaza,Chonguene,Depósitos,150514.0,108513323.72
2023,Novembro,Gaza,Chonguene,Depósitos,217264.0,154802115.37
2023,Dezembro,Gaza,Chonguene,Depósitos,186031.0,153165531.18
2023,Janeiro,Gaza,Mapai,Depósitos,26817.0,19766148.25
2023,Fevereiro,Gaza,Mapai,Depósitos,29621.0,21300609.96
2023,Março,Gaza,Mapai,Depósitos,33315.0,25065310.05
2023,Abril,Gaza,Mapai,Depósitos,35409.0,23707017.19
2023,Maio,Gaza,Mapai,Depósitos,37769.0,27454153.1
2023,Junho,Gaza,Mapai,Depósitos,36131.0,28056283.09
2023,Julho,Gaza,Mapai,Depósitos,41692.0,31635270.42
2023,Agosto,Gaza,Mapai,Depósitos,47367.0,33726042.620000005
2023,Setembro,Gaza,Mapai,Depósitos,48605.0,32161758.35
2023,Outubro,Gaza,Mapai,Depósitos,48541.0,30717350.53
2023,Novembro,Gaza,Mapai,Depósitos,70401.0,49665012.23
2023,Dezembro,Gaza,Mapai,Depósitos,57586.0,49276170.23
2023,Janeiro,Gaza,Limpopo,Depósitos,83824.0,52719335.05
2023,Fevereiro,Gaza,Limpopo,Depósitos,77039.0,49295433.36
2023,Março,Gaza,Limpopo,Depósitos,92454.0,61931381.010000005
2023,Abril,Gaza,Limpopo,Depósitos,93518.0,59143193.93
2023,Maio,Gaza,Limpopo,Depósitos,95917.0,56242527.620000005
2023,Junho,Gaza,Limpopo,Depósitos,93217.0,58758061.15
2023,Julho,Gaza,Limpopo,Depósitos,106553.0,68481376.63
2023,Agosto,Gaza,Limpopo,Depósitos,117403.0,72458621.56
2023,Setembro,Gaza,Limpopo,Depósitos,115911.0,67980358.38
2023,Outubro,Gaza,Limpopo,Depósitos,124017.0,74431785.27000001
2023,Novembro,Gaza,Limpopo,Depósitos,168283.0,99039147.89
2023,Dezembro,Gaza,Limpopo,Depósitos,149627.0,104368902.4
2023,Janeiro,Inhambane,Cidade de Inhambane,Depósitos,228622.0,157896470.1
2023,Fevereiro,Inhambane,Cidade de Inhambane,Depósitos,210393.0,139292841.7
2023,Março,Inhambane,Cidade de Inhambane,Depósitos,249277.0,163902759.61
2023,Abril,Inhambane,Cidade de Inhambane,Depósitos,252725.0,160901828.86
2023,Maio,Inhambane,Cidade de Inhambane,Depósitos,266136.0,165105833.49
2023,Junho,Inhambane,Cidade de Inhambane,Depósitos,251976.0,159948994.43
2023,Julho,Inhambane,Cidade de Inhambane,Depósitos,282226.0,184144337.5
2023,Agosto,Inhambane,Cidade de Inhambane,Depósitos,312779.0,210730543.42
2023,Setembro,Inhambane,Cidade de Inhambane,Depósitos,307394.0,204364543.01
2023,Outubro,Inhambane,Cidade de Inhambane,Depósitos,306790.0,206495089.78
2023,Novembro,Inhambane,Cidade de Inhambane,Depósitos,429316.0,302104114.05
2023,Dezembro,Inhambane,Cidade de Inhambane,Depósitos,363586.0,317949731.72
2023,Janeiro,Inhambane,Cidade de Maxixe,Depósitos,287037.0,255940101.1
2023,Fevereiro,Inhambane,Cidade de Maxixe,Depósitos,260261.0,228162969.75
2023,Março,Inhambane,Cidade de Maxixe,Depósitos,311996.0,271588567.43
2023,Abril,Inhambane,Cidade de Maxixe,Depósitos,316869.0,268542365.59000003
2023,Maio,Inhambane,Cidade de Maxixe,Depósitos,332318.0,268616052.58000004
2023,Junho,Inhambane,Cidade de Maxixe,Depósitos,317187.0,271421339.90999997
2023,Julho,Inhambane,Cidade de Maxixe,Depósitos,352825.0,300936044.45
2023,Agosto,Inhambane,Cidade de Maxixe,Depósitos,388354.0,326775746.95
2023,Setembro,Inhambane,Cidade de Maxixe,Depósitos,382218.0,326024294.51
2023,Outubro,Inhambane,Cidade de Maxixe,Depósitos,378281.0,315483389.49
2023,Novembro,Inhambane,Cidade de Maxixe,Depósitos,535155.0,440247387.88
2023,Dezembro,Inhambane,Cidade de Maxixe,Depósitos,464512.0,462007082.72
2023,Janeiro,Inhambane,Funhaloro,Depósitos,28483.0,19034328.27
2023,Fevereiro,Inhambane,Funhaloro,Depósitos,26293.0,19407716.08
2023,Março,Inhambane,Funhaloro,Depósitos,28808.0,22923422.46
2023,Abril,Inhambane,Funhaloro,Depósitos,30820.0,23523478.19
2023,Maio,Inhambane,Funhaloro,Depósitos,32443.0,25940493.92
2023,Junho,Inhambane,Funhaloro,Depósitos,31050.0,24833933.93
2023,Julho,Inhambane,Funhaloro,Depósitos,35099.0,25011280.44
2023,Agosto,Inhambane,Funhaloro,Depósitos,41272.0,31776133.14
2023,Setembro,Inhambane,Funhaloro,Depósitos,41920.0,31736311.91
2023,Outubro,Inhambane,Funhaloro,Depósitos,43101.0,27990456.85
2023,Novembro,Inhambane,Funhaloro,Depósitos,57753.0,44149249.97
2023,Dezembro,Inhambane,Funhaloro,Depósitos,47737.0,41895967.17
2023,Janeiro,Inhambane,Govuro,Depósitos,41863.0,44736611.66
2023,Fevereiro,Inhambane,Govuro,Depósitos,38957.0,38079207.13
2023,Março,Inhambane,Govuro,Depósitos,44025.0,45120790.41
2023,Abril,Inhambane,Govuro,Depósitos,51118.0,50607816.5
2023,Maio,Inhambane,Govuro,Depósitos,52747.0,53759554.55
2023,Junho,Inhambane,Govuro,Depósitos,50589.0,54586790.95
2023,Julho,Inhambane,Govuro,Depósitos,56249.0,52605154.3
2023,Agosto,Inhambane,Govuro,Depósitos,62627.0,58086667.77
2023,Setembro,Inhambane,Govuro,Depósitos,60671.0,51374774.11
2023,Outubro,Inhambane,Govuro,Depósitos,58748.0,49269023.96
2023,Novembro,Inhambane,Govuro,Depósitos,84892.0,68125384.31
2023,Dezembro,Inhambane,Govuro,Depósitos,68180.0,62964365.42
2023,Janeiro,Inhambane,Homoine,Depósitos,57443.0,42025406.97
2023,Fevereiro,Inhambane,Homoine,Depósitos,46987.0,35826456.4
2023,Março,Inhambane,Homoine,Depósitos,54842.0,45304815.9
2023,Abril,Inhambane,Homoine,Depósitos,55252.0,44001427.4
2023,Maio,Inhambane,Homoine,Depósitos,61367.0,46928230.66
2023,Junho,Inhambane,Homoine,Depósitos,60344.0,43898833.77
2023,Julho,Inhambane,Homoine,Depósitos,68757.0,48078729.75
2023,Agosto,Inhambane,Homoine,Depósitos,76422.0,50520461.96
2023,Setembro,Inhambane,Homoine,Depósitos,76243.0,47243410.03
2023,Outubro,Inhambane,Homoine,Depósitos,78451.0,50632960.48
2023,Novembro,Inhambane,Homoine,Depósitos,111090.0,66368403.66
2023,Dezembro,Inhambane,Homoine,Depósitos,98056.0,69072132.47
2023,Janeiro,Inhambane,Inharrime,Depósitos,89956.0,76443118.63
2023,Fevereiro,Inhambane,Inharrime,Depósitos,76640.0,60197334.36
2023,Março,Inhambane,Inharrime,Depósitos,85701.0,69370908.31
2023,Abril,Inhambane,Inharrime,Depósitos,88143.0,68470838.35
2023,Maio,Inhambane,Inharrime,Depósitos,92217.0,69372996.1
2023,Junho,Inhambane,Inharrime,Depósitos,87714.0,68652568.9
2023,Julho,Inhambane,Inharrime,Depósitos,99355.0,75871937.97999999
2023,Agosto,Inhambane,Inharrime,Depósitos,106899.0,77288896.63
2023,Setembro,Inhambane,Inharrime,Depósitos,105463.0,75723943.28999999
2023,Outubro,Inhambane,Inharrime,Depósitos,106041.0,77530299.88
2023,Novembro,Inhambane,Inharrime,Depósitos,143268.0,100325387.69
2023,Dezembro,Inhambane,Inharrime,Depósitos,131048.0,118168318.99
2023,Janeiro,Inhambane,Inhassoro,Depósitos,112209.0,73774312.08
2023,Fevereiro,Inhambane,Inhassoro,Depósitos,103830.0,69258900.5
2023,Março,Inhambane,Inhassoro,Depósitos,118980.0,82864248.27
2023,Abril,Inhambane,Inhassoro,Depósitos,128718.0,88887392.06
2023,Maio,Inhambane,Inhassoro,Depósitos,136945.0,93966212.7
2023,Junho,Inhambane,Inhassoro,Depósitos,134299.0,97161774.99
2023,Julho,Inhambane,Inhassoro,Depósitos,147889.0,110061818.59
2023,Agosto,Inhambane,Inhassoro,Depósitos,160656.0,120879269.3
2023,Setembro,Inhambane,Inhassoro,Depósitos,158841.0,118082405.01
2023,Outubro,Inhambane,Inhassoro,Depósitos,154156.0,109209744.0
2023,Novembro,Inhambane,Inhassoro,Depósitos,212449.0,151927376.9
2023,Dezembro,Inhambane,Inhassoro,Depósitos,175012.0,154748318.8
2023,Janeiro,Inhambane,Jangamo,Depósitos,63440.0,49426487.67
2023,Fevereiro,Inhambane,Jangamo,Depósitos,53966.0,45876174.08
2023,Março,Inhambane,Jangamo,Depósitos,59166.0,48840067.39
2023,Abril,Inhambane,Jangamo,Depósitos,59366.0,47912065.21
2023,Maio,Inhambane,Jangamo,Depósitos,61971.0,47705331.23
2023,Junho,Inhambane,Jangamo,Depósitos,59686.0,51433269.74
2023,Julho,Inhambane,Jangamo,Depósitos,64951.0,51210466.53
2023,Agosto,Inhambane,Jangamo,Depósitos,72942.0,56210340.45
