Year,Month,Province,District,Agents
2025,Julho,Nampula,Ilha de Moçambique,751.0
2025,Agosto,Nampula,Ilha de Moçambique,728.0
2025,Setembro,Nampula,Ilha de Moçambique,738.0
2025,Outubro,Nampula,Ilha de Moçambique,749.0
2025,Novembro,Nampula,Ilha de Moçambique,754.0
2025,Dezembro,Nampula,Ilha de Moçambique,755.0
2025,Janeiro,Nampula,Lalaua,310.0
2025,Fevereiro,Nampula,Lalaua,314.0
2025,Março,Nampula,Lalaua,322.0
2025,Abril,Nampula,Lalaua,324.0
2025,Maio,Nampula,Lalaua,337.0
2025,Junho,Nampula,Lalaua,339.0
2025,Julho,Nampula,Lalaua,340.0
2025,Agosto,Nampula,Lalaua,344.0
2025,Setembro,Nampula,Lalaua,355.0
2025,Outubro,Nampula,Lalaua,366.0
2025,Novembro,Nampula,Lalaua,373.0
2025,Dezembro,Nampula,Lalaua,372.0
2025,Janeiro,Nampula,Malema,1347.0
2025,Fevereiro,Nampula,Malema,1349.0
2025,Março,Nampula,Malema,1364.0
2025,Abril,Nampula,Malema,1375.0
2025,Maio,Nampula,Malema,1382.0
2025,Junho,Nampula,Malema,1392.0
2025,Julho,Nampula,Malema,1394.0
2025,Agosto,Nampula,Malema,1446.0
2025,Setembro,Nampula,Malema,1476.0
2025,Outubro,Nampula,Malema,1519.0
2025,Novembro,Nampula,Malema,1596.0
2025,Dezembro,Nampula,Malema,1631.0
2025,Janeiro,Nampula,Meconta (Namialo),2975.0
2025,Fevereiro,Nampula,Meconta (Namialo),2973.0
2025,Março,Nampula,Meconta (Namialo),2974.0
2025,Abril,Nampula,Meconta (Namialo),3008.0
2025,Maio,Nampula,Meconta (Namialo),2994.0
2025,Junho,Nampula,Meconta (Namialo),3151.0
2025,Julho,Nampula,Meconta (Namialo),3159.0
2025,Agosto,Nampula,Meconta (Namialo),4374.0
2025,Setembro,Nampula,Meconta (Namialo),4488.0
2025,Outubro,Nampula,Meconta (Namialo),4715.0
2025,Novembro,Nampula,Meconta (Namialo),4805.0
2025,Dezembro,Nampula,Meconta (Namialo),4932.0
2025,Janeiro,Nampula,Mecuburi,526.0
2025,Fevereiro,Nampula,Mecuburi,531.0
2025,Março,Nampula,Mecuburi,549.0
2025,Abril,Nampula,Mecuburi,559.0
2025,Maio,Nampula,Mecuburi,555.0
2025,Junho,Nampula,Mecuburi,672.0
2025,Julho,Nampula,Mecuburi,677.0
2025,Agosto,Nampula,Mecuburi,908.0
2025,Setembro,Nampula,Mecuburi,935.0
2025,Outubro,Nampula,Mecuburi,919.0
2025,Novembro,Nampula,Mecuburi,997.0
2025,Dezembro,Nampula,Mecuburi,1031.0
2025,Janeiro,Nampula,Memba,749.0
2025,Fevereiro,Nampula,Memba,749.0
2025,Março,Nampula,Memba,743.0
2025,Abril,Nampula,Memba,781.0
2025,Maio,Nampula,Memba,796.0
2025,Junho,Nampula,Memba,836.0
2025,Julho,Nampula,Memba,834.0
2025,Agosto,Nampula,Memba,1122.0
2025,Setembro,Nampula,Memba,1154.0
2025,Outubro,Nampula,Memba,1099.0
2025,Novembro,Nampula,Memba,1194.0
2025,Dezembro,Nampula,Memba,1229.0
2025,Janeiro,Nampula,Mogincual,856.0
2025,Fevereiro,Nampula,Mogincual,867.0
2025,Março,Nampula,Mogincual,957.0
2025,Abril,Nampula,Mogincual,988.0
2025,Maio,Nampula,Mogincual,981.0
2025,Junho,Nampula,Mogincual,1021.0
2025,Julho,Nampula,Mogincual,1022.0
2025,Agosto,Nampula,Mogincual,979.0
2025,Setembro,Nampula,Mogincual,1004.0
2025,Outubro,Nampula,Mogincual,983.0
2025,Novembro,Nampula,Mogincual,991.0
2025,Dezembro,Nampula,Mogincual,1014.0
2025,Janeiro,Nampula,Mogovolas,1459.0
2025,Fevereiro,Nampula,Mogovolas,1470.0
2025,Março,Nampula,Mogovolas,1512.0
2025,Abril,Nampula,Mogovolas,1554.0
2025,Maio,Nampula,Mogovolas,1548.0
2025,Junho,Nampula,Mogovolas,1641.0
2025,Julho,Nampula,Mogovolas,1645.0
2025,Agosto,Nampula,Mogovolas,1832.0
2025,Setembro,Nampula,Mogovolas,1885.0
2025,Outubro,Nampula,Mogovolas,1928.0
2025,Novembro,Nampula,Mogovolas,2038.0
2025,Dezembro,Nampula,Mogovolas,2098.0
2025,Janeiro,Nampula,Moma,1941.0
2025,Fevereiro,Nampula,Moma,1942.0
2025,Março,Nampula,Moma,1959.0
2025,Abril,Nampula,Moma,1987.0
2025,Maio,Nampula,Moma,1988.0
2025,Junho,Nampula,Moma,2060.0
2025,Julho,Nampula,Moma,2062.0
2025,Agosto,Nampula,Moma,2202.0
2025,Setembro,Nampula,Moma,2260.0
2025,Outubro,Nampula,Moma,2210.0
2025,Novembro,Nampula,Moma,2280.0
2025,Dezembro,Nampula,Moma,2334.0
2025,Janeiro,Nampula,Monapo,1167.0
2025,Fevereiro,Nampula,Monapo,1180.0
2025,Março,Nampula,Monapo,1213.0
2025,Abril,Nampula,Monapo,1249.0
2025,Maio,Nampula,Monapo,1254.0
2025,Junho,Nampula,Monapo,1408.0
2025,Julho,Nampula,Monapo,1413.0
2025,Agosto,Nampula,Monapo,2182.0
2025,Setembro,Nampula,Monapo,2299.0
2025,Outubro,Nampula,Monapo,2429.0
2025,Novembro,Nampula,Monapo,2519.0
2025,Dezembro,Nampula,Monapo,2553.0
2025,Janeiro,Nampula,Mossuril,531.0
2025,Fevereiro,Nampula,Mossuril,533.0
2025,Março,Nampula,Mossuril,549.0
2025,Abril,Nampula,Mossuril,566.0
2025,Maio,Nampula,Mossuril,564.0
2025,Junho,Nampula,Mossuril,571.0
2025,Julho,Nampula,Mossuril,569.0
2025,Agosto,Nampula,Mossuril,659.0
2025,Setembro,Nampula,Mossuril,670.0
2025,Outubro,Nampula,Mossuril,709.0
2025,Novembro,Nampula,Mossuril,755.0
2025,Dezembro,Nampula,Mossuril,763.0
2025,Janeiro,Nampula,Muecate,527.0
2025,Fevereiro,Nampula,Muecate,530.0
2025,Março,Nampula,Muecate,539.0
2025,Abril,Nampula,Muecate,549.0
2025,Maio,Nampula,Muecate,546.0
2025,Junho,Nampula,Muecate,617.0
2025,Julho,Nampula,Muecate,619.0
2025,Agosto,Nampula,Muecate,815.0
2025,Setembro,Nampula,Muecate,838.0
2025,Outubro,Nampula,Muecate,871.0
2025,Novembro,Nampula,Muecate,885.0
2025,Dezembro,Nampula,Muecate,910.0
2025,Janeiro,Nampula,Murrupula,922.0
2025,Fevereiro,Nampula,Murrupula,926.0
2025,Março,Nampula,Murrupula,961.0
2025,Abril,Nampula,Murrupula,985.0
2025,Maio,Nampula,Murrupula,974.0
2025,Junho,Nampula,Murrupula,1105.0
2025,Julho,Nampula,Murrupula,1109.0
2025,Agosto,Nampula,Murrupula,1417.0
2025,Setembro,Nampula,Murrupula,1439.0
2025,Outubro,Nampula,Murrupula,1483.0
2025,Novembro,Nampula,Murrupula,1523.0
2025,Dezembro,Nampula,Murrupula,1567.0
2025,Janeiro,Nampula,Nacala-Velha,542.0
2025,Fevereiro,Nampula,Nacala-Velha,557.0
2025,Março,Nampula,Nacala-Velha,552.0
2025,Abril,Nampula,Nacala-Velha,582.0
2025,Maio,Nampula,Nacala-Velha,594.0
2025,Junho,Nampula,Nacala-Velha,591.0
2025,Julho,Nampula,Nacala-Velha,587.0
2025,Agosto,Nampula,Nacala-Velha,628.0
2025,Setembro,Nampula,Nacala-Velha,652.0
2025,Outubro,Nampula,Nacala-Velha,655.0
2025,Novembro,Nampula,Nacala-Velha,681.0
2025,Dezembro,Nampula,Nacala-Velha,691.0
2025,Janeiro,Nampula,Nacaroa,461.0
2025,Fevereiro,Nampula,Nacaroa,467.0
2025,Março,Nampula,Nacaroa,478.0
2025,Abril,Nampula,Nacaroa,501.0
2025,Maio,Nampula,Nacaroa,499.0
2025,Junho,Nampula,Nacaroa,541.0
2025,Julho,Nampula,Nacaroa,541.0
2025,Agosto,Nampula,Nacaroa,646.0
2025,Setembro,Nampula,Nacaroa,669.0
2025,Outubro,Nampula,Nacaroa,686.0
2025,Novembro,Nampula,Nacaroa,711.0
2025,Dezembro,Nampula,Nacaroa,721.0
2025,Janeiro,Nampula,Namapa-Erati,973.0
2025,Fevereiro,Nampula,Namapa-Erati,969.0
2025,Março,Nampula,Namapa-Erati,1246.0
2025,Abril,Nampula,Namapa-Erati,1277.0
2025,Maio,Nampula,Namapa-Erati,1298.0
2025,Junho,Nampula,Namapa-Erati,1335.0
2025,Julho,Nampula,Namapa-Erati,1337.0
2025,Agosto,Nampula,Namapa-Erati,1281.0
2025,Setembro,Nampula,Namapa-Erati,1313.0
2025,Outubro,Nampula,Namapa-Erati,1355.0
2025,Novembro,Nampula,Namapa-Erati,1397.0
2025,Dezembro,Nampula,Namapa-Erati,1432.0
2025,Janeiro,Nampula,Rapale-Nampula,498.0
2025,Fevereiro,Nampula,Rapale-Nampula,496.0
2025,Março,Nampula,Rapale-Nampula,504.0
2025,Abril,Nampula,Rapale-Nampula,525.0
2025,Maio,Nampula,Rapale-Nampula,529.0
2025,Junho,Nampula,Rapale-Nampula,546.0
2025,Julho,Nampula,Rapale-Nampula,546.0
2025,Agosto,Nampula,Rapale-Nampula,623.0
2025,Setembro,Nampula,Rapale-Nampula,632.0
2025,Outubro,Nampula,Rapale-Nampula,637.0
2025,Novembro,Nampula,Rapale-Nampula,666.0
2025,Dezembro,Nampula,Rapale-Nampula,681.0
2025,Janeiro,Nampula,Ribaué,1213.0
2025,Fevereiro,Nampula,Ribaué,1223.0
2025,Março,Nampula,Ribaué,1262.0
2025,Abril,Nampula,Ribaué,1286.0
2025,Maio,Nampula,Ribaué,1287.0
2025,Junho,Nampula,Ribaué,1355.0
2025,Julho,Nampula,Ribaué,1357.0
2025,Agosto,Nampula,Ribaué,1616.0
2025,Setembro,Nampula,Ribaué,1651.0
2025,Outubro,Nampula,Ribaué,1703.0
2025,Novembro,Nampula,Ribaué,1790.0
2025,Dezembro,Nampula,Ribaué,1817.0
2025,Janeiro,Nampula,Liupo,28.0
2025,Fevereiro,Nampula,Liupo,26.0
2025,Março,Nampula,Liupo,24.0
2025,Abril,Nampula,Liupo,25.0
2025,Maio,Nampula,Liupo,29.0
2025,Junho,Nampula,Liupo,21.0
2025,Julho,Nampula,Liupo,21.0
2025,Agosto,Nampula,Liupo,29.0
2025,Setembro,Nampula,Liupo,31.0
2025,Outubro,Nampula,Liupo,64.0
2025,Novembro,Nampula,Liupo,62.0
2025,Dezembro,Nampula,Liupo,55.0
2025,Janeiro,Nampula,Larde,32.0
2025,Fevereiro,Nampula,Larde,32.0
2025,Março,Nampula,Larde,25.0
2025,Abril,Nampula,Larde,61.0
2025,Maio,Nampula,Larde,67.0
2025,Junho,Nampula,Larde,71.0
2025,Julho,Nampula,Larde,72.0
2025,Agosto,Nampula,Larde,77.0
2025,Setembro,Nampula,Larde,80.0
2025,Outubro,Nampula,Larde,225.0
2025,Novembro,Nampula,Larde,220.0
2025,Dezembro,Nampula,Larde,226.0
2025,Janeiro,Nampula,Cabo-Delgado,17778.0
2025,Fevereiro,Nampula,Cabo-Delgado,18120.0
2025,Março,Nampula,Cabo-Delgado,19674.0
2025,Abril,Nampula,Cabo-Delgado,20382.0
2025,Maio,Nampula,Cabo-Delgado,20492.0
2025,Junho,Nampula,Cabo-Delgado,21190.0
2025,Julho,Nampula,Cabo-Delgado,21242.0
2025,Agosto,Nampula,Cabo-Delgado,22389.0
2025,Setembro,Nampula,Cabo-Delgado,22991.0
2025,Outubro,Nampula,Cabo-Delgado,23736.0
2025,Novembro,Nampula,Cabo-Delgado,24755.0
2025,Dezembro,Nampula,Cabo-Delgado,25484.0
2025,Janeiro,Nampula,Cidade de Pemba,7607.0
2025,Fevereiro,Nampula,Cidade de Pemba,7707.0
2025,Março,Nampula,Cidade de Pemba,8669.0
2025,Abril,Nampula,Cidade de Pemba,8943.0
2025,Maio,Nampula,Cidade de Pemba,8971.0
2025,Junho,Nampula,Cidade de Pemba,9043.0
2025,Julho,Nampula,Cidade de Pemba,9058.0
2025,Agosto,Nampula,Cidade de Pemba,8888.0
2025,Setembro,Nampula,Cidade de Pemba,9023.0
2025,Outubro,Nampula,Cidade de Pemba,8997.0
2025,Novembro,Nampula,Cidade de Pemba,9232.0
2025,Dezembro,Nampula,Cidade de Pemba,9394.0
2025,Janeiro,Nampula,Ancuabe,482.0
2025,Fevereiro,Nampula,Ancuabe,496.0
2025,Março,Nampula,Ancuabe,512.0
2025,Abril,Nampula,Ancuabe,545.0
2025,Maio,Nampula,Ancuabe,540.0
2025,Junho,Nampula,Ancuabe,572.0
2025,Julho,Nampula,Ancuabe,573.0
2025,Agosto,Nampula,Ancuabe,686.0
2025,Setembro,Nampula,Ancuabe,714.0
2025,Outubro,Nampula,Ancuabe,794.0
2025,Novembro,Nampula,Ancuabe,845.0
2025,Dezembro,Nampula,Ancuabe,870.0
2025,Janeiro,Nampula,Balama,466.0
2025,Fevereiro,Nampula,Balama,475.0
2025,Março,Nampula,Balama,481.0
2025,Abril,Nampula,Balama,503.0
2025,Maio,Nampula,Balama,507.0
2025,Junho,Nampula,Balama,562.0
2025,Julho,Nampula,Balama,564.0
2025,Agosto,Nampula,Balama,703.0
2025,Setembro,Nampula,Balama,720.0
2025,Outubro,Nampula,Balama,767.0
2025,Novembro,Nampula,Balama,812.0
2025,Dezembro,Nampula,Balama,829.0
2025,Janeiro,Nampula,Chiúre,1381.0
2025,Fevereiro,Nampula,Chiúre,1407.0
2025,Março,Nampula,Chiúre,1437.0
2025,Abril,Nampula,Chiúre,1478.0
2025,Maio,Nampula,Chiúre,1464.0
2025,Junho,Nampula,Chiúre,1499.0
2025,Julho,Nampula,Chiúre,1504.0
2025,Agosto,Nampula,Chiúre,1528.0
2025,Setembro,Nampula,Chiúre,1582.0
2025,Outubro,Nampula,Chiúre,1620.0
2025,Novembro,Nampula,Chiúre,1700.0
2025,Dezembro,Nampula,Chiúre,1732.0
2025,Janeiro,Nampula,Ibo,16.0
2025,Fevereiro,Nampula,Ibo,16.0
2025,Março,Nampula,Ibo,16.0
2025,Abril,Nampula,Ibo,17.0
2025,Maio,Nampula,Ibo,17.0
2025,Junho,Nampula,Ibo,19.0
2025,Julho,Nampula,Ibo,19.0
2025,Agosto,Nampula,Ibo,21.0
2025,Setembro,Nampula,Ibo,25.0
2025,Outubro,Nampula,Ibo,26.0
2025,Novembro,Nampula,Ibo,22.0
2025,Dezembro,Nampula,Ibo,20.0
2025,Janeiro,Nampula,Macomia,311.0
2025,Fevereiro,Nampula,Macomia,316.0
2025,Março,Nampula,Macomia,353.0
2025,Abril,Nampula,Macomia,362.0
2025,Maio,Nampula,Macomia,368.0
2025,Junho,Nampula,Macomia,369.0
2025,Julho,Nampula,Macomia,369.0
2025,Agosto,Nampula,Macomia,405.0
2025,Setembro,Nampula,Macomia,429.0
2025,Outubro,Nampula,Macomia,451.0
2025,Novembro,Nampula,Macomia,481.0
2025,Dezembro,Nampula,Macomia,492.0
2025,Janeiro,Nampula,Mecufi,113.0
2025,Fevereiro,Nampula,Mecufi,115.0
2025,Março,Nampula,Mecufi,104.0
2025,Abril,Nampula,Mecufi,101.0
2025,Maio,Nampula,Mecufi,101.0
2025,Junho,Nampula,Mecufi,117.0
2025,Julho,Nampula,Mecufi,117.0
2025,Agosto,Nampula,Mecufi,334.0
2025,Setembro,Nampula,Mecufi,356.0
2025,Outubro,Nampula,Mecufi,426.0
2025,Novembro,Nampula,Mecufi,465.0
2025,Dezembro,Nampula,Mecufi,498.0
2025,Janeiro,Nampula,Meluco,110.0
2025,Fevereiro,Nampula,Meluco,126.0
2025,Março,Nampula,Meluco,131.0
2025,Abril,Nampula,Meluco,107.0
2025,Maio,Nampula,Meluco,104.0
2025,Junho,Nampula,Meluco,159.0
2025,Julho,Nampula,Meluco,160.0
2025,Agosto,Nampula,Meluco,289.0
2025,Setembro,Nampula,Meluco,300.0
2025,Outubro,Nampula,Meluco,322.0
2025,Novembro,Nampula,Meluco,340.0
2025,Dezembro,Nampula,Meluco,353.0
2025,Janeiro,Nampula,Mocimboa da Praia,687.0
2025,Fevereiro,Nampula,Mocimboa da Praia,703.0
2025,Março,Nampula,Mocimboa da Praia,799.0
2025,Abril,Nampula,Mocimboa da Praia,833.0
2025,Maio,Nampula,Mocimboa da Praia,847.0
2025,Junho,Nampula,Mocimboa da Praia,848.0
2025,Julho,Nampula,Mocimboa da Praia,853.0
2025,Agosto,Nampula,Mocimboa da Praia,786.0
2025,Setembro,Nampula,Mocimboa da Praia,763.0
2025,Outubro,Nampula,Mocimboa da Praia,698.0
2025,Novembro,Nampula,Mocimboa da Praia,677.0
2025,Dezembro,Nampula,Mocimboa da Praia,664.0
2025,Janeiro,Nampula,Montepuez,3039.0
2025,Fevereiro,Nampula,Montepuez,3110.0
2025,Março,Nampula,Montepuez,3291.0
2025,Abril,Nampula,Montepuez,3413.0
2025,Maio,Nampula,Montepuez,3458.0
2025,Junho,Nampula,Montepuez,3643.0
2025,Julho,Nampula,Montepuez,3653.0
2025,Agosto,Nampula,Montepuez,3841.0
2025,Setembro,Nampula,Montepuez,3977.0
2025,Outubro,Nampula,Montepuez,4125.0
2025,Novembro,Nampula,Montepuez,4368.0
2025,Dezembro,Nampula,Montepuez,4544.0
2025,Janeiro,Nampula,Mueda,2075.0
2025,Fevereiro,Nampula,Mueda,2142.0
2025,Março,Nampula,Mueda,2309.0
2025,Abril,Nampula,Mueda,2385.0
2025,Maio,Nampula,Mueda,2409.0
2025,Junho,Nampula,Mueda,2517.0
2025,Julho,Nampula,Mueda,2519.0
2025,Agosto,Nampula,Mueda,2611.0
2025,Setembro,Nampula,Mueda,2716.0
2025,Outubro,Nampula,Mueda,2885.0
2025,Novembro,Nampula,Mueda,3074.0
2025,Dezembro,Nampula,Mueda,3204.0
2025,Janeiro,Nampula,Muidumbe,27.0
2025,Fevereiro,Nampula,Muidumbe,27.0
2025,Março,Nampula,Muidumbe,25.0
2025,Abril,Nampula,Muidumbe,33.0
2025,Maio,Nampula,Muidumbe,31.0
2025,Junho,Nampula,Muidumbe,30.0
2025,Julho,Nampula,Muidumbe,30.0
2025,Agosto,Nampula,Muidumbe,57.0
2025,Setembro,Nampula,Muidumbe,58.0
2025,Outubro,Nampula,Muidumbe,63.0
2025,Novembro,Nampula,Muidumbe,69.0
2025,Dezembro,Nampula,Muidumbe,75.0
2025,Janeiro,Nampula,Namuno,522.0
2025,Fevereiro,Nampula,Namuno,532.0
2025,Março,Nampula,Namuno,559.0
2025,Abril,Nampula,Namuno,592.0
2025,Maio,Nampula,Namuno,588.0
2025,Junho,Nampula,Namuno,698.0
2025,Julho,Nampula,Namuno,704.0
2025,Agosto,Nampula,Namuno,950.0
2025,Setembro,Nampula,Namuno,985.0
2025,Outubro,Nampula,Namuno,1036.0
2025,Novembro,Nampula,Namuno,1093.0
2025,Dezembro,Nampula,Namuno,1141.0
2025,Janeiro,Nampula,Nangade,93.0
2025,Fevereiro,Nampula,Nangade,94.0
2025,Março,Nampula,Nangade,100.0
2025,Abril,Nampula,Nangade,129.0
2025,Maio,Nampula,Nangade,135.0
2025,Junho,Nampula,Nangade,158.0
2025,Julho,Nampula,Nangade,160.0
2025,Agosto,Nampula,Nangade,171.0
2025,Setembro,Nampula,Nangade,188.0
2025,Outubro,Nampula,Nangade,190.0
2025,Novembro,Nampula,Nangade,219.0
2025,Dezembro,Nampula,Nangade,259.0
2025,Janeiro,Nampula,Palma,659.0
2025,Fevereiro,Nampula,Palma,664.0
2025,Março,Nampula,Palma,696.0
2025,Abril,Nampula,Palma,748.0
2025,Maio,Nampula,Palma,760.0
2025,Junho,Nampula,Palma,764.0
2025,Julho,Nampula,Palma,766.0
2025,Agosto,Nampula,Palma,911.0
2025,Setembro,Nampula,Palma,936.0
2025,Outubro,Nampula,Palma,981.0
2025,Novembro,Nampula,Palma,1001.0
2025,Dezembro,Nampula,Palma,1038.0
2025,Janeiro,Nampula,Pemba-Metuge,170.0
2025,Fevereiro,Nampula,Pemba-Metuge,170.0
2025,Março,Nampula,Pemba-Metuge,171.0
2025,Abril,Nampula,Pemba-Metuge,171.0
2025,Maio,Nampula,Pemba-Metuge,171.0
2025,Junho,Nampula,Pemba-Metuge,170.0
2025,Julho,Nampula,Pemba-Metuge,172.0
2025,Agosto,Nampula,Pemba-Metuge,179.0
2025,Setembro,Nampula,Pemba-Metuge,189.0
2025,Outubro,Nampula,Pemba-Metuge,322.0
2025,Novembro,Nampula,Pemba-Metuge,323.0
2025,Dezembro,Nampula,Pemba-Metuge,333.0
2025,Janeiro,Nampula,Quissanga,20.0
2025,Fevereiro,Nampula,Quissanga,20.0
2025,Março,Nampula,Quissanga,21.0
2025,Abril,Nampula,Quissanga,22.0
2025,Maio,Nampula,Quissanga,21.0
2025,Junho,Nampula,Quissanga,22.0
2025,Julho,Nampula,Quissanga,21.0
2025,Agosto,Nampula,Quissanga,29.0
2025,Setembro,Nampula,Quissanga,30.0
2025,Outubro,Nampula,Quissanga,33.0
2025,Novembro,Nampula,Quissanga,34.0
2025,Dezembro,Nampula,Quissanga,38.0
2025,Janeiro,Niassa,Cidade de Lichinga,4785.0
2025,Fevereiro,Niassa,Cidade de Lichinga,4842.0
2025,Março,Niassa,Cidade de Lichinga,5282.0
2025,Abril,Niassa,Cidade de Lichinga,5426.0
2025,Maio,Niassa,Cidade de Lichinga,5438.0
2025,Junho,Niassa,Cidade de Lichinga,5875.0
2025,Julho,Niassa,Cidade de Lichinga,5892.0
2025,Agosto,Niassa,Cidade de Lichinga,5706.0
2025,Setembro,Niassa,Cidade de Lichinga,5879.0
2025,Outubro,Niassa,Cidade de Lichinga,6001.0
2025,Novembro,Niassa,Cidade de Lichinga,6133.0
2025,Dezembro,Niassa,Cidade de Lichinga,6238.0
2025,Janeiro,Niassa,Cuamba,2171.0
2025,Fevereiro,Niassa,Cuamba,2189.0
2025,Março,Niassa,Cuamba,2264.0
2025,Abril,Niassa,Cuamba,2343.0
2025,Maio,Niassa,Cuamba,2360.0
2025,Junho,Niassa,Cuamba,2490.0
2025,Julho,Niassa,Cuamba,2581.0
2025,Agosto,Niassa,Cuamba,2584.0
2025,Setembro,Niassa,Cuamba,2656.0
2025,Outubro,Niassa,Cuamba,2722.0
2025,Novembro,Niassa,Cuamba,2790.0
2025,Dezembro,Niassa,Cuamba,2842.0
2025,Janeiro,Niassa,Lago,406.0
2025,Fevereiro,Niassa,Lago,410.0
2025,Março,Niassa,Lago,431.0
2025,Abril,Niassa,Lago,448.0
2025,Maio,Niassa,Lago,452.0
2025,Junho,Niassa,Lago,475.0
2025,Julho,Niassa,Lago,485.0
2025,Agosto,Niassa,Lago,535.0
2025,Setembro,Niassa,Lago,548.0
2025,Outubro,Niassa,Lago,566.0
2025,Novembro,Niassa,Lago,584.0
2025,Dezembro,Niassa,Lago,589.0
2025,Janeiro,Niassa,Manjune,221.0
2025,Fevereiro,Niassa,Manjune,227.0
2025,Março,Niassa,Manjune,247.0
2025,Abril,Niassa,Manjune,257.0
2025,Maio,Niassa,Manjune,256.0
2025,Junho,Niassa,Manjune,261.0
2025,Julho,Niassa,Manjune,348.0
2025,Agosto,Niassa,Manjune,324.0
2025,Setembro,Niassa,Manjune,342.0
2025,Outubro,Niassa,Manjune,346.0
2025,Novembro,Niassa,Manjune,348.0
2025,Dezembro,Niassa,Manjune,362.0
2025,Janeiro,Niassa,Mandimba,1192.0
2025,Fevereiro,Niassa,Mandimba,1211.0
2025,Março,Niassa,Mandimba,1247.0
2025,Abril,Niassa,Mandimba,1267.0
2025,Maio,Niassa,Mandimba,1270.0
2025,Junho,Niassa,Mandimba,1350.0
2025,Julho,Niassa,Mandimba,1364.0
2025,Agosto,Niassa,Mandimba,1466.0
2025,Setembro,Niassa,Mandimba,1516.0
2025,Outubro,Niassa,Mandimba,1566.0
2025,Novembro,Niassa,Mandimba,1624.0
2025,Dezembro,Niassa,Mandimba,1669.0
2025,Janeiro,Niassa,Marrupa,501.0
2025,Fevereiro,Niassa,Marrupa,503.0
2025,Março,Niassa,Marrupa,502.0
2025,Abril,Niassa,Marrupa,511.0
2025,Maio,Niassa,Marrupa,511.0
2025,Junho,Niassa,Marrupa,541.0
2025,Julho,Niassa,Marrupa,541.0
2025,Agosto,Niassa,Marrupa,564.0
2025,Setembro,Niassa,Marrupa,577.0
2025,Outubro,Niassa,Marrupa,583.0
2025,Novembro,Niassa,Marrupa,600.0
2025,Dezembro,Niassa,Marrupa,618.0
2025,Janeiro,Niassa,Maúa,267.0
2025,Fevereiro,Niassa,Maúa,265.0
2025,Março,Niassa,Maúa,270.0
2025,Abril,Niassa,Maúa,278.0
2025,Maio,Niassa,Maúa,282.0
2025,Junho,Niassa,Maúa,283.0
2025,Julho,Niassa,Maúa,282.0
2025,Agosto,Niassa,Maúa,289.0
2025,Setembro,Niassa,Maúa,296.0
2025,Outubro,Niassa,Maúa,315.0
2025,Novembro,Niassa,Maúa,350.0
2025,Dezembro,Niassa,Maúa,371.0
2025,Janeiro,Niassa,Mavago,213.0
2025,Fevereiro,Niassa,Mavago,215.0
2025,Março,Niassa,Mavago,221.0
2025,Abril,Niassa,Mavago,220.0
2025,Maio,Niassa,Mavago,223.0
2025,Junho,Niassa,Mavago,248.0
2025,Julho,Niassa,Mavago,248.0
2025,Agosto,Niassa,Mavago,258.0
2025,Setembro,Niassa,Mavago,272.0
2025,Outubro,Niassa,Mavago,282.0
2025,Novembro,Niassa,Mavago,291.0
2025,Dezembro,Niassa,Mavago,300.0
2025,Janeiro,Niassa,Mecanhelas,707.0
2025,Fevereiro,Niassa,Mecanhelas,714.0
2025,Março,Niassa,Mecanhelas,736.0
2025,Abril,Niassa,Mecanhelas,765.0
2025,Maio,Niassa,Mecanhelas,767.0
2025,Junho,Niassa,Mecanhelas,851.0
2025,Julho,Niassa,Mecanhelas,852.0
2025,Agosto,Niassa,Mecanhelas,1025.0
2025,Setembro,Niassa,Mecanhelas,1080.0
2025,Outubro,Niassa,Mecanhelas,1112.0
2025,Novembro,Niassa,Mecanhelas,1170.0
2025,Dezembro,Niassa,Mecanhelas,1207.0
2025,Janeiro,Niassa,Mecula,84.0
2025,Fevereiro,Niassa,Mecula,85.0
2025,Março,Niassa,Mecula,93.0
2025,Abril,Niassa,Mecula,94.0
2025,Maio,Niassa,Mecula,93.0
2025,Junho,Niassa,Mecula,106.0
2025,Julho,Niassa,Mecula,107.0
2025,Agosto,Niassa,Mecula,129.0
2025,Setembro,Niassa,Mecula,124.0
2025,Outubro,Niassa,Mecula,125.0
2025,Novembro,Niassa,Mecula,129.0
2025,Dezembro,Niassa,Mecula,132.0
2025,Janeiro,Niassa,Metarica,345.0
2025,Fevereiro,Niassa,Metarica,348.0
2025,Março,Niassa,Metarica,358.0
2025,Abril,Niassa,Metarica,375.0
2025,Maio,Niassa,Metarica,377.0
2025,Junho,Niassa,Metarica,384.0
2025,Julho,Niassa,Metarica,383.0
2025,Agosto,Niassa,Metarica,406.0
2025,Setembro,Niassa,Metarica,411.0
2025,Outubro,Niassa,Metarica,421.0
2025,Novembro,Niassa,Metarica,438.0
2025,Dezembro,Niassa,Metarica,441.0
2025,Janeiro,Niassa,Muembe,237.0
2025,Fevereiro,Niassa,Muembe,238.0
2025,Março,Niassa,Muembe,242.0
2025,Abril,Niassa,Muembe,249.0
2025,Maio,Niassa,Muembe,248.0
2025,Junho,Niassa,Muembe,269.0
2025,Julho,Niassa,Muembe,271.0
2025,Agosto,Niassa,Muembe,294.0
2025,Setembro,Niassa,Muembe,305.0
2025,Outubro,Niassa,Muembe,313.0
2025,Novembro,Niassa,Muembe,336.0
2025,Dezembro,Niassa,Muembe,347.0
